Address,Zipcode,Date Sold,Sold Price,Bed,Bath,Square foot,SFR,Lot Size,Age of Building,Parks,SexualOffenders
3263 Soledad Ave,93737,Jun-20,495000.0,Studio,1,-1,False," 7,442 ",0,0,5
2231 Miami Ave,93611,Jun-20,255000.0,3,1.75,1495,True," 7,344 ",42,6,24
2885 Richert Ave,93611,Jun-20,480000.0,3,2,2287,True, 0.26 a,17,6,24
3136 Browning Ave,93619,Jun-20,330000.0,3,2,1580,True," 4,499 ",6,7,0
232 W Bedford Ave,93611,Jun-20,285000.0,3,2,1245,True," 4,085 ",26,6,24
99 W Beverly Dr,93612,Jun-20,688000.0,12,9,5456,True, 0.31 a,32,7,67
2594 Scott Ave,93611,Jun-20,405000.0,4,2,2158,True," 10,402 ",27,6,24
9144 E Herndon Ave,93619,Jun-20,320000.0,3,1,1096,True, 2.00 a,74,7,0
50 Woodworth Ave,93612,Jun-20,-1.0,3,1.75,1430,True, 0.26 a,68,7,67
3280 Junipero Ave,93737,Jun-20,375000.0,Studio,1,-1,False," 4,952 ",-1,0,5
2554 Calimyrna Ave,93611,Jun-20,-1.0,4,2.5,1821,True," 7,597 ",24,6,24
848 Whitmore Ave,93619,Jun-20,320000.0,3,2,1369,True," 4,500 ",9,7,0
2540 Serena Ave,93619,Jun-20,572500.0,5,3,3141,True," 9,008 ",17,7,0
25878 White Thorne Rd,93619,Jun-20,293000.0,2,1,866,True, 5.00 a,90,7,0
3720 Parkstone Way,93619,Jun-20,261500.0,3,2.5,1212,True," 2,090 ",-1,7,0
2554 Calimyrna Ave,93611,Jun-20,-1.0,4,2.5,1821,True," 7,597 ",24,6,24
848 Whitmore Ave,93619,Jun-20,320000.0,3,2,1369,True," 4,500 ",9,7,0
50 Woodworth Ave,93612,Jun-20,-1.0,3,1.75,1430,True, 0.26 a,68,7,67
27674 Twin Ponds Rd,93619,Jun-20,-1.0,3,2,2390,True, 2.08 a,41,7,0
4267 Salem Ln,93619,Jun-20,-1.0,4,4.5,2522,True," 4,835 ",6,7,0
3922 Flint Ave,93619,Jun-20,-1.0,4,3,2378,True," 6,751 ",4,7,0
3620 Judy Ave,93612,Jun-20,255000.0,3,2,1380,True," 5,998 ",26,7,67
25878 White Thorne Rd,93619,Jun-20,293000.0,2,1,866,True, 5.00 a,90,7,0
1747 N Jasmine Ave,93619,Jun-20,587500.0,6,3,3806,True," 8,258 ",18,7,0
1890 Lawrence Ave,93611,Jun-20,305000.0,3,2,1314,True," 4,948 ",18,6,24
7544 E Shaw Ave,93619,Jun-20,1375000.0,1,1,1270,False, 10.00 a,98,7,0
3568 Magnificent Way,93619,Jun-20,270000.0,3,2.5,1212,True," 2,051 ",5,7,0
3313 Soledad Ave,93737,Jun-20,433000.0,Studio,1,-1,False," 7,405 ",-1,0,5
26348 Redhawk Ln,93619,Jun-20,530000.0,3,3,2412,True, 5.00 a,29,7,0
3944 Buckingham Ave,93737,Jun-20,477000.0,Studio,1,-1,False," 7,318 ",-1,0,5
3415 Las Rosas Ave,93619,Jun-20,401000.0,Studio,1,-1,False," 7,013 ",-1,7,0
11626 E Bullard Ave,93619,Jun-20,499000.0,4,2,1930,True, 0.30 a,63,7,0
727 W Siena Ln,93619,Jun-20,315000.0,3,2.5,1979,True," 3,036 ",18,7,0
3237 E International Ave,93619,Jun-20,-1.0,3,1.75,2125,True, 5.03 a,65,7,0
3530 Taylor Ln,93619,Jun-20,341000.0,4,3,1797,True,-1,-1,7,0
10831 E Kingfisher Ct,93619,Jun-20,610000.0,4,3,2893,True," 9,217 ",5,7,0
1895 N Whiteash Ave,93619,Jun-20,510000.0,4,3,2856,True," 9,861 ",14,7,0
171 W Serena Ave,93619,Jun-20,440000.0,5,2,2261,True," 8,476 ",17,7,0
1850 Serena Ave,93619,Jun-20,503000.0,5,3,2601,True," 7,318 ",16,7,0
4103 Harlan Ranch Blvd,93619,Jun-20,290000.0,2,2.5,1300,True," 2,482 ",10,7,0
958 McKelvy Ave,93611,Jun-20,349000.0,4,2,1900,True," 7,579 ",31,6,24
641 W Norwich Ave,93612,Jun-20,250000.0,3,2,1100,True," 6,969 ",51,7,67
1911 Minarets Ln,93611,Jun-20,305500.0,3,3,1390,True,-1,0,6,24
481 W Santa Ana Ave #4,93612,Jun-20,109000.0,2,1,840,True, 801 ,49,7,67
3278 El Dorado Ave,93737,Jun-20,439000.0,Studio,1,-1,False," 7,123 ",-1,0,5
481 W Santa Ana Ave #4,93612,Jun-20,109000.0,2,1,840,True, 801 ,49,7,67
3278 El Dorado Ave,93737,Jun-20,439000.0,Studio,1,-1,False," 7,123 ",-1,0,5
268 W Fallbrook Ave,93611,Jun-20,297500.0,3,2,1413,True," 4,486 ",29,6,24
3417 Greenfield Ave,93611,Jun-20,438000.0,5,3,2440,True," 7,840 ",23,6,24
748 Bliss Ave,93611,Jun-20,308000.0,Studio,1,-1,False," 1,960 ",-1,6,24
1020 Corazon Ave,93619,Jun-20,420000.0,Studio,1,-1,False, 0.36 a,-1,7,0
2479 Dennis Ave,93611,Jun-20,352500.0,3,2,1555,True," 8,276 ",34,6,24
1627 Glen Kippen Ln,93619,Jun-20,320000.0,4,2.5,1616,True," 3,354 ",15,7,0
2832 Morris Ave,93611,Jun-20,435000.0,4,2,2237,True," 10,084 ",17,6,24
3800 Chessa Ln,93619,Jun-20,322500.0,3,2,1435,True," 4,948 ",9,7,0
3140 Holland Ave,93619,Jun-20,325000.0,3,2,1379,True," 4,382 ",8,7,0
55 W Brittany Ln,93619,Jun-20,275000.0,2,2,1271,True," 3,036 ",17,7,0
3343 Monterosa Ln,93619,Jun-20,300000.0,3,2.5,1558,True," 2,787 ",6,7,0
3306 San Gabriel Ave,93619,Jun-20,-1.0,5,3,2848,True," 8,363 ",14,7,0
1561 Lincoln Ave,93611,Jun-20,291000.0,3,2,1520,True," 7,000 ",44,6,24
2406 Sierra Ave,93611,Jun-20,256500.0,3,1.75,1857,True," 7,623 ",26,6,24
59 W Holland Ave,93612,Jun-20,180000.0,3,1.75,1268,True," 6,912 ",48,7,67
834 Fremont Ave,93612,Jun-20,370000.0,3,2,1952,True," 7,810 ",27,7,67
3318 Junipero Ave,93737,Jun-20,382000.0,Studio,1,-1,False," 4,486 ",-1,0,5
4201 Serena Ln,93619,Jun-20,260000.0,2,2,1280,True," 3,402 ",13,7,0
6195 N De Wolf Ave,93619,Jun-20,610000.0,5,3,2877,True, 2.03 a,42,7,0
847 Loyola Ave,93619,Jun-20,460000.0,3,2.25,2265,True," 6,141 ",15,7,0
3419 El Dorado Ave,93619,Jun-20,338000.0,3,3,1900,True,-1,-1,7,0
1309 Aristocracy Way,93619,Jun-20,285000.0,3,3,1413,True," 2,178 ",5,7,0
3711 Serena Ave,93619,Jun-20,450000.0,4,3,2256,True," 8,751 ",13,7,0
3231 Alps Ln,93619,Jun-20,297000.0,3,2.75,1753,True," 3,149 ",7,7,0
626 N Helm Ave,93611,Jun-20,340000.0,4,2.5,1943,True," 9,555 ",32,6,24
678 Prescott Ave,93619,Jun-20,392000.0,3,2,1868,True," 6,565 ",14,7,0
1733 Glen Dunbar Ln,93619,Jun-20,265000.0,2,2,1271,True," 3,219 ",15,7,0
2625 Robinwood Ave,93611,Jun-20,340000.0,3,2,1750,True," 6,368 ",18,6,24
2625 Robinwood Ave,93611,Jun-20,340000.0,3,2,1750,True," 6,368 ",18,6,24
1140 N Homsy Ave,93611,Jun-20,436000.0,3,2.5,2073,True," 9,378 ",28,6,24
2139 Escalon Ave,93611,Jun-20,406000.0,3,2,2700,True," 10,219 ",30,6,24
4173 Serena Ave,93619,Jun-20,420000.0,4,3,2065,True," 7,405 ",11,7,0
1646 Shirley Ave,93611,Jun-20,230500.0,3,1.75,1453,True," 7,405 ",47,6,24
919 W Pico Ave,93612,Jun-20,267500.0,3,2,1466,True," 7,479 ",52,7,67
3441 Wrenwood Ave,93619,Jun-20,406500.0,Studio,1,-1,False," 5,096 ",-1,7,0
3991 Sussex Ave,93737,Jun-20,573000.0,Studio,1,-1,False," 7,405 ",-1,0,5
4562 N Quail Lake Dr,93619,Jun-20,835000.0,3,2.5,2800,True," 1,250 ",19,7,0
2645 Holly Ave,93611,Jun-20,570000.0,5,3,2968,True, 0.30 a,20,6,24
2457 Redington Ave,93619,Jun-20,390000.0,3,2,2262,True," 7,570 ",15,7,0
1046 La Canada Ave,93619,Jun-20,343500.0,Studio,1,-1,False," 6,490 ",-1,7,0
3283 Soledad Ave,93737,Jun-20,487500.0,Studio,1,-1,False," 7,405 ",-1,0,5
3726 Parkstone Way,93619,Jun-20,296000.0,Studio,1,-1,False," 2,090 ",-1,7,0
3143 Armstrong Ave,93611,Jun-20,435000.0,4,2.5,2337,True," 10,846 ",1,6,24
1955 Oak Ln,93611,Jun-20,313500.0,Studio,1,-1,False," 1,655 ",-1,6,24
3196 Kenosha Ave,93619,Jun-20,784000.0,5,4,3364,True, 0.37 a,4,7,0
3100 Holland Ave,93619,Jun-20,320500.0,3,2,1379,True," 4,356 ",8,7,0
3361 Enterprise Ave,93619,Jun-20,590000.0,5,4,3331,True, 0.40 a,3,7,0
3523 Hampton Way,93619,Jun-20,333000.0,3,2,1504,True," 4,356 ",6,7,0
2998 Claremont Ave,93611,Jun-20,270000.0,3,2,1400,True," 7,888 ",40,6,24
486 W Alamos Ave #2,93612,Jun-20,-1.0,2,1,843,True, 435 ,49,7,67
468 W Alamos Ave #3,93612,Jun-20,-1.0,2,1,843,True, 435 ,49,7,67
3067 San Gabriel Ave,93619,Jun-20,525000.0,4,3,3410,True," 9,204 ",15,7,0
1893 N Ryan Ave,93619,Jun-20,560000.0,4,3,2600,True," 9,583 ",15,7,0
11050 E Mitchell Peak Way,93619,Jun-20,506000.0,5,3.5,3304,True, 0.28 a,14,7,0
453 W Alamos Ave #2,93612,Jun-20,-1.0,2,1,843,True, 435 ,49,7,67
27022 Twin Ponds Rd,93619,Jun-20,320000.0,3,2,1786,True, 2.00 a,40,7,0
453 W Alamos Ave #1,93612,Jun-20,-1.0,2,1,800,True, 784 ,49,7,67
424 W Santa Ana Ave,93612,Jun-20,-1.0,3,2,1288,True," 6,011 ",55,7,67
451 W Santa Ana Ave #2,93612,Jun-20,-1.0,2,1,843,True, 653 ,49,7,67
431 W Santa Ana Ave #1,93612,Jun-20,-1.0,2,1,810,True, 779 ,49,7,67
1668 Holland Ave,93611,Jun-20,230000.0,3,1.75,1028,True," 7,840 ",36,6,24
3258 El Dorado Ave,93737,Jun-20,480500.0,Studio,1,-1,False," 7,405 ",-1,0,5
2519 La Canada Ave,93619,Jun-20,430000.0,3,2,2148,True," 6,573 ",4,7,0
25362 White Thorne Rd,93619,Jun-20,419000.0,4,3,2354,True, 5.07 a,18,7,0
7451 N Traverse Ave,93619,Jun-20,1665000.0,5,3,4307,True, 1.90 a,14,7,0
610 W Casanova Ln,93619,Jun-20,272000.0,3,2,1271,True," 2,813 ",15,7,0
3472 Wrenwood Ave,93619,Jun-20,387500.0,Studio,1,-1,False," 5,096 ",-1,7,0
3421 Wrenwood Ave,93619,Jun-20,408500.0,Studio,1,-1,False," 5,096 ",-1,7,0
3272 Bellaire Ave,93619,Jun-20,359000.0,4,3,1779,True," 9,768 ",10,7,0
176 W Santa Ana Ave,93612,Jun-20,200000.0,3,1.75,1148,True," 6,751 ",39,7,67
435 W Trenton Ave,93619,Jun-20,489000.0,3,2,1833,True," 7,052 ",10,7,0
3556 Cordova Ave,93619,Jun-20,378500.0,3,3,2013,True," 4,499 ",2,7,0
1055 Aqua Dulce,93619,Jun-20,422500.0,Studio,1,-1,False," 7,797 ",-1,7,0
501 Burl Ave,93611,Jun-20,450000.0,4,3,3138,True," 7,590 ",27,6,24
1620 N Locan Ave,93619,Jun-20,1050000.0,14,1,-1,True, 5.00 a,43,7,0
3475 Las Rosas Ave,93619,Jun-20,445000.0,4,3.5,2658,True," 6,272 ",1,7,0
2247 Donner Ave,93611,Jun-20,425000.0,3,3,2324,True," 6,838 ",3,6,24
83 W Bedford Ave,93611,Jun-20,490000.0,4,2,2251,True," 7,840 ",18,6,24
3156 Browning Ave,93619,Jun-20,392000.0,5,3,2635,True,-1,-1,7,0
2101 Polson Ave,93611,Jun-20,313000.0,3,1.75,1578,True," 5,998 ",31,6,24
1687 Bedford Ave,93611,Jun-20,380000.0,4,2,1851,True,-1,-1,6,24
1417 Birch Ave,93611,Jun-20,302000.0,3,2.25,1337,True," 7,840 ",28,6,24
6334 N De Wolf Ave,93619,Jun-20,1050000.0,4,4.5,3900,True, 2.01 a,15,7,0
340 W Serena Ave,93619,Jun-20,424500.0,4,2,1921,True," 8,999 ",17,7,0
3405 Las Rosas Ave,93619,Jun-20,419000.0,Studio,1,-1,False," 7,318 ",-1,7,0
3433 Descanso Ave,93619,Jun-20,335000.0,4,2.5,1945,True," 2,874 ",2,7,0
1937 Oak Ln,93611,Jun-20,308500.0,3,2.5,1648,True," 1,785 ",-1,6,24
1171 Greenfield Ave,93611,Jun-20,399000.0,4,2.75,2192,True," 7,840 ",18,6,24
1687 Bedford Ave,93611,Jun-20,380000.0,4,2,1851,True,-1,-1,6,24
6334 N De Wolf Ave,93619,Jun-20,1050000.0,4,4.5,3900,True, 2.01 a,15,7,0
2657 Santa Ana Ave,93611,Jun-20,250000.0,3,2,1323,True," 5,575 ",17,6,24
1417 Birch Ave,93611,Jun-20,302000.0,3,2.25,1337,True," 7,840 ",28,6,24
3714 Parkstone Way,93619,Jun-20,308500.0,Studio,1,-1,False," 2,090 ",-1,7,0
742 Bliss Ave,93611,Jun-20,261500.0,Studio,1,-1,False," 1,960 ",-1,6,24
579 W Sample Ave,93612,Jun-20,-1.0,4,3,2386,True," 9,504 ",34,7,67
2227 Highland Ave,93619,Jun-20,409000.0,Studio,1,-1,False," 5,967 ",-1,7,0
2386 Moody Ave,93619,Jun-20,-1.0,4,3,2912,True," 6,054 ",19,7,0
885 Robinson Ave,93612,Jun-20,273000.0,3,2,1380,True," 5,000 ",26,7,67
3793 Highclere Way,93619,Jun-20,296000.0,Studio,1,-1,False," 2,265 ",-1,7,0
4230 Rall Ave,93619,Jun-20,405500.0,4,2,2810,True," 6,011 ",-1,7,0
1627 Bedford Ave,93611,Jun-20,430000.0,3,2,2030,True, 0.33 a,27,6,24
3072 Maine Ave,93619,Jun-20,310000.0,3,2,1388,True,-1,-1,7,0
3481 Alcove Way,93619,Jun-20,290000.0,3,2,1332,True," 2,800 ",7,7,0
3309 Beverly Ave,93619,Jun-20,407000.0,3,2,2119,True," 7,701 ",11,7,0
1972 Keats Ave,93611,Jun-20,270000.0,3,2,1453,True," 6,869 ",46,6,24
3380 Alamos Ave,93619,Jun-20,435000.0,4,3,2491,True," 8,398 ",14,7,0
3461 Wrenwood Ave,93619,Jun-20,511500.0,Studio,1,-1,False," 5,096 ",-1,7,0
3947 Lincoln Ave,93619,Jun-20,425000.0,Studio,1,-1,False," 8,058 ",-1,7,0
1132 N Armstrong Ave,93611,Jun-20,425000.0,3,2,1620,True, 2.29 a,48,6,24
2381 Sample Ave,93611,Jun-20,318000.0,4,1.75,1444,True," 8,929 ",33,6,24
1736 Finchwood Ave,93611,Jun-20,270000.0,3,2,1541,True," 8,000 ",43,6,24
4072 Portals Ave,93619,Jun-20,398500.0,Studio,1,-1,False," 6,577 ",-1,7,0
3196 Claremont Ave,93611,Jun-20,48000.0,Studio,1,-1,False," 7,971 ",-1,6,24
4233 Chessa Ln,93619,Jun-20,335000.0,3,2,1622,True," 5,702 ",5,7,0
3118 Wrenwood Ave,93619,Jun-20,340000.0,3,2,1580,True," 4,499 ",7,7,0
833 Applegate Ave,93611,Jun-20,324000.0,3,2,1470,True," 6,777 ",24,6,24
2572 Mesa Ave,93611,Jun-20,355000.0,3,2,1698,True," 7,588 ",28,6,24
2089 Boccioni Ln,93611,Jun-20,194000.0,2,2,1140,True," 1,306 ",11,6,24
8620 E Nees Ave,93619,Jun-20,600000.0,3,3.5,3268,True, 2.28 a,28,7,0
1736 Finchwood Ave,93611,Jun-20,270000.0,3,2,1541,True," 8,000 ",43,6,24
2381 Sample Ave,93611,Jun-20,318000.0,4,1.75,1444,True," 8,929 ",33,6,24
2537 Dovewood Ave,93611,Jun-20,325000.0,3,2,1612,True," 7,562 ",26,6,24
3977 Lincoln Ave,93619,Jun-20,437500.0,Studio,1,-1,False," 8,145 ",-1,7,0
824 Burl Ave,93611,Jun-20,330000.0,3,1.75,2206,True," 9,378 ",31,6,24
2932 Maine Ave,93619,Jun-20,405000.0,3,2,2516,True," 8,712 ",14,7,0
2320 Serena Ave,93619,Jun-20,375000.0,3,2,1861,True," 6,076 ",18,7,0
477 W Kenosha Ave,93619,Jun-20,624500.0,5,3,3075,True, 0.33 a,22,7,0
2605 Robinwood Ave,93611,Jun-20,460000.0,5,3,2887,True, 0.32 a,20,6,24
1821 N Twinberry Ave,93619,Jun-20,395000.0,3,2,1995,True," 7,501 ",15,7,0
3256 Blackwood Ave,93619,Jun-20,327000.0,3,1.75,1533,True," 7,884 ",11,7,0
80 W Bedford Ave,93611,Jun-20,498000.0,4,2,2251,True," 7,980 ",18,6,24
2232 Cromwell Ave,93611,Jun-20,441000.0,4,2.25,1988,True, 0.27 a,24,6,24
10710 E Wrenwood Ln,93619,Jun-20,865000.0,7,4,3840,True, 7.55 a,32,7,0
2072 Decatur Ave,93611,Jun-20,362500.0,3,2,2008,True," 8,280 ",27,6,24
3234 Sierra Madre Ave,93619,Jun-20,395000.0,3,1,-1,True," 8,276 ",12,7,0
2970 Terry Ave,93612,Jun-20,-1.0,3,1.75,1353,True," 7,993 ",37,7,67
2874 Anton Ave,93611,Jun-20,325000.0,3,3,1872,True," 4,804 ",16,6,24
280 Jordan Ave,93611,Jun-20,615000.0,4,1,-1,True, 0.28 a,14,6,24
1965 Minarets Ln,93611,Jun-20,289500.0,Studio,1,-1,False," 2,047 ",-1,6,24
3732 Parkstone Way,93619,Jun-20,302000.0,Studio,1,-1,False," 2,090 ",-1,7,0
3333 Whiteash Ave,93619,Jun-20,440000.0,5,3,2440,True," 9,365 ",10,7,0
2935 Indianapolis Ave,93611,Jun-20,315000.0,3,3,1890,True," 4,791 ",15,6,24
405 Scott Ave,93612,Jun-20,250000.0,3,1.75,1223,True," 8,751 ",65,7,67
1485 Purvis Ave,93611,Jun-20,330000.0,3,1.75,1794,True," 9,382 ",34,6,24
2855 Prescott Ave,93619,Jun-20,-1.0,6,4,3400,True, 0.27 a,15,7,0
995 W Euclid Ave,93612,un-20,265000.0,3,2,1404,True," 7,187 ",49,7,67
3257 Portland Ave,93619,un-20,542000.0,Studio,1,-1,False," 8,537 ",-1,7,0
3937 Lincoln Ave,93619,un-20,424000.0,Studio,1,-1,False," 9,496 ",-1,7,0
3123 Maine Ave,93619,un-20,330000.0,4,3,1879,True," 3,920 ",9,7,0
2082 Blackwood Ave,93619,un-20,417500.0,3,3,2456,True," 8,400 ",13,7,0
4054 Bellaire Ave,93737,un-20,364000.0,Studio,1,-1,False," 4,617 ",-1,0,5
4207 Sierra Madre Ave,93619,un-20,438000.0,4,3,2536,True," 7,784 ",1,7,0
5706 Amber Ave,93619,un-20,685000.0,4,2.5,2131,True, 5.49 a,46,7,0
1227 1st St,93612,un-20,280000.0,3,1,-1,True," 7,840 ",23,7,67
45 McKelvy Ave,93611,un-20,300000.0,3,2,1620,True," 8,520 ",31,6,24
995 W Euclid Ave,93612,un-20,265000.0,3,2,1404,True," 7,187 ",49,7,67
8733 N Sunnyside Ave,93619,un-20,-1.0,5,5,4029,True, 2.53 a,40,7,0
137 Minarets Ave,93611,un-20,345000.0,3,2,1767,True," 8,738 ",23,6,24
3786 Heritage Ln,93619,un-20,282000.0,2,2,1197,True," 3,223 ",11,7,0
3059 Terry Ave,93612,un-20,241000.0,4,2,1391,True," 8,001 ",47,7,67
2863 Hornet Ave,93611,un-20,475000.0,4,3,2573,True, 0.26 a,15,6,24
1354 Fremont Ave,93612,un-20,297500.0,3,2,1515,True," 5,998 ",32,7,67
3467 Mecca Ave,93619,un-20,332500.0,3,2.5,1833,True," 4,299 ",6,7,0
5602 N McCall Ave,93619,un-20,455000.0,4,2,1761,True, 1.99 a,48,7,0
2315 Fairmont Ave,93611,un-20,310000.0,3,2,1520,True," 9,060 ",23,6,24
2887 Beverly Ave,93611,un-20,298000.0,4,2,1349,True," 6,499 ",26,6,24
2282 Renn Ave,93611,un-20,242000.0,3,2,1501,True," 7,000 ",42,6,24
9614 E Ellery Ave,93619,un-20,580000.0,4,3,2743,True, 2.32 a,40,7,0
2239 Sunnyside Ave,93611,un-20,310000.0,3,2,1628,True," 7,405 ",42,6,24
732 Hanson Ave,93611,un-20,320000.0,3,2,1470,True," 5,998 ",21,6,24
3239 Rialto Ave,93619,un-20,371000.0,3,2,1872,True," 8,276 ",15,7,0
3432 Flint Ave,93619,un-20,390000.0,4,3,2376,True," 4,499 ",5,7,0
8766 E Herndon Ave,93619,un-20,555000.0,4,3.5,3306,True, 4.86 a,38,7,0
2712 Goshen Ave,93611,un-20,-1.0,4,2,2290,True," 6,600 ",16,6,24
1716 Pico Ave,93611,un-20,295000.0,3,2,1271,True," 6,969 ",43,6,24
1443 N Ryan Ave,93619,un-20,440000.0,Studio,1,-1,False," 7,100 ",-1,7,0
2721 Serena Ave,93619,un-20,530000.0,3,2.5,2642,True, 0.29 a,16,7,0
1942 Everglade Ave,93619,un-20,475000.0,4,3,2856,True," 8,102 ",17,7,0
3886 Bellaire Ave,93619,un-20,322000.0,3,2,1440,True," 5,458 ",4,7,0
1716 Pico Ave,93611,un-20,295000.0,3,2,1271,True," 6,969 ",43,6,24
3032 Burl Ave,93611,un-20,397000.0,4,3,2306,True, 0.27 a,31,6,24
167 N Carolina Ave,93611,un-20,348000.0,4,2,1735,True," 8,681 ",30,6,24
861 N Harvard Ave,93611,un-20,380000.0,3,2,1868,True," 8,890 ",22,6,24
1652 Harvard Ave,93612,un-20,235000.0,3,2,1274,True," 6,534 ",56,7,67
1924 Oak Ln,93611,un-20,313000.0,3,3,1679,True," 2,047 ",0,6,24
55 Serena Ave,93619,un-20,450000.0,5,2,2261,True," 8,625 ",14,7,0
11186 E Bullard Ave,93619,un-20,660000.0,4,2.5,2567,True, 5.01 a,42,7,0
1745 4th St,93611,un-20,233000.0,3,2,1008,True," 9,900 ",85,6,24
627 W Dennis Dr,93612,un-20,-1.0,3,2,1279,True," 6,534 ",60,7,67
3351 Finchwood Ave,93619,un-20,440000.0,4,2,2266,True," 8,624 ",8,7,0
2733 Stonewall Ln,93619,un-20,283500.0,Studio,1,-1,False," 1,960 ",-1,7,0
2532 San Marino Ave,93619,un-20,390000.0,4,2,2000,True," 7,405 ",3,7,0
2426 Jasmine Ave,93611,un-20,-1.0,5,4,2954,True, 0.35 a,15,6,24
3781 Highclere Way,93619,un-20,303000.0,Studio,1,-1,False," 2,265 ",-1,7,0
3775 Highclere Way,93619,un-20,282000.0,Studio,1,-1,False," 2,265 ",-1,7,0
290 W Loyola Ave,93619,un-20,440000.0,4,2,1921,True," 8,712 ",18,7,0
1668 Donner Ave,93611,un-20,270000.0,4,2,1528,True," 7,405 ",35,6,24
89 W Powers Ave,93619,un-20,410000.0,3,3,2031,True," 6,359 ",16,7,0
1823 N Graybark Ave,93619,un-20,469500.0,5,3,2601,True," 10,087 ",15,7,0
5173 Dockery Ave,93619,un-20,430000.0,3,2,1683,True, 2.00 a,37,7,0
2497 Hanson Ave,93611,un-20,385000.0,4,3,2489,True," 7,405 ",19,6,24
3293 Soledad Ave,93737,un-20,435000.0,Studio,1,-1,False," 7,535 ",-1,0,5
2778 Hanson Ave,93611,un-20,445000.0,4,3,2315,True, 0.27 a,21,6,24
465 W Sierra Ave,93612,un-20,312500.0,5,3,2812,True, 0.43 a,41,7,67
820 Burgan Ave,93611,un-20,395000.0,4,3,2650,True, 0.40 a,32,6,24
173 N Gayle Ave,93611,un-20,310000.0,3,2.5,1872,True," 4,861 ",18,6,24
3902 Sussex Ave,93737,May-20,465000.0,4,3,2379,True," 6,281 ",1,0,5
3738 Highclere Way,93619,May-20,310500.0,Studio,1,-1,False," 2,047 ",-1,7,0
3272 Junipero Ave,93737,May-20,367500.0,Studio,1,-1,False," 5,018 ",-1,0,5
3964 Buckingham Ave,93737,May-20,450000.0,Studio,1,-1,False," 7,318 ",-1,0,5
3997 Lincoln Ave,93619,May-20,498500.0,5,3,-1,True," 8,494 ",0,7,0
2528 Montana Ave,93619,May-20,487000.0,Studio,1,-1,False," 5,967 ",-1,7,0
2748 Ashcroft Ave,93611,May-20,450000.0,4,3,3200,True," 9,526 ",16,6,24
1906 Decatur Ave,93611,May-20,412000.0,4,3,2378,True," 9,539 ",16,6,24
3902 Sussex Ave,93619,May-20,465000.0,4,3,2379,True," 6,281 ",1,7,0
3310 Junipero Ave,93737,May-20,416000.0,Studio,1,-1,False," 4,486 ",-1,0,5
3229 Bellaire Ave,93619,May-20,100000.0,Studio,1,-1,False," 8,232 ",-1,7,0
3055 Vermont Ave,93619,May-20,504000.0,Studio,1,-1,False,-1,0,7,0
3455 La Jolla Ave,93619,May-20,383500.0,Studio,1,-1,False," 4,965 ",-1,7,0
1718 N Whitmore Ave,93619,May-20,559000.0,Studio,1,-1,False," 7,200 ",0,7,0
1883 N Douglas Ave,93619,May-20,499000.0,5,4,3400,True," 8,123 ",17,7,0
26159 Sales Creek Rd,93619,May-20,260000.0,3,1.75,1772,True, 5.03 a,26,7,0
2922 McKelvy Ave,93611,May-20,470000.0,4,3,2450,True, 0.33 a,27,6,24
1522 Burgan Ave,93611,May-20,175000.0,3,1.75,1795,True," 9,888 ",42,6,24
3902 Sussex Ave,93737,May-20,465000.0,4,3,2379,True," 6,281 ",1,0,5
2026 Bedford Ave,93611,May-20,360000.0,3,2,1657,True," 8,372 ",25,6,24
1366 N Cindy Ave,93619,May-20,630000.0,4,3.5,3433,True," 10,624 ",22,7,0
22435 Goldrush Ln,93619,May-20,405000.0,3,3,2455,True, 5.00 a,43,7,0
614 W Ellery Ave,93612,May-20,425000.0,4,2.5,2424,True," 9,626 ",30,7,67
1718 N Whitmore Ave,93619,May-20,558900.0,5,4,3243,True," 7,200 ",0,7,0
1822 Gettysburg Ave,93611,May-20,265000.0,3,2,1431,True," 3,872 ",28,6,24
2544 Twain Ave,93611,May-20,367000.0,3,2,1839,True,-1,-1,6,24
888 Toulouse Ln,93619,May-20,305000.0,3,3,1699,True," 4,499 ",14,7,0
3993 Serena Ave,93619,May-20,575000.0,5,6,2681,True,-1,-1,7,0
2703 Commonwood Ln,93619,May-20,262000.0,Studio,1,-1,False," 2,134 ",-1,7,0
3769 Highclere Way,93619,May-20,309000.0,Studio,1,-1,False," 2,265 ",-1,7,0
1967 Oak Ln,93611,May-20,308000.0,Studio,1,-1,False," 2,134 ",-1,6,24
3458 Sussex Ave,93619,May-20,303000.0,3,2,1308,True," 4,791 ",5,7,0
3458 Sussex Ave,93619,May-20,303000.0,3,2,1308,True," 4,791 ",5,7,0
2073 Cromwell Ave,93611,May-20,379500.0,3,2,2008,True," 8,206 ",27,6,24
2438 Dennis Ave,93611,May-20,-1.0,3,1.5,1500,True," 7,579 ",34,6,24
464 W Indio Ln,93619,May-20,-1.0,2,2.25,2654,True," 9,408 ",2,7,0
1961 Oak Ln,93611,May-20,297000.0,Studio,1,-1,False," 2,134 ",-1,6,24
700 Pistachio Ave,93611,May-20,312000.0,3,2,1385,True," 9,583 ",25,6,24
1852 N Nadine Ave,93619,May-20,398000.0,3,2,1995,True," 7,980 ",14,7,0
1435 Fordham Ave,93611,May-20,265000.0,3,2,1453,True," 6,198 ",45,6,24
2482 Stuart Ave,93611,May-20,328000.0,3,2,1560,True," 7,435 ",30,6,24
